[2431, [2, 9, 30, 35, 40, 45, 48, 60, 63, 72, 80]]
[2436, [2, 10, 28, 30, 35, 40, 45, 63, 70, 72, 90]]
[2441, [2, 10, 21, 35, 40, 45, 56, 60, 63, 70, 84]]
[2446, [2, 10, 21, 36, 40, 45, 48, 63, 70, 72, 80]]
[2451, [2, 9, 28, 36, 42, 45, 48, 56, 70, 72, 80]]
[2456, [2, 9, 30, 35, 40, 45, 48, 56, 60, 80, 84]]
[2461, [2, 9, 28, 36, 40, 42, 56, 60, 63, 70, 84]]
[2466, [2, 10, 24, 28, 40, 42, 56, 63, 70, 72, 84]]
[2471, [2, 9, 28, 35, 40, 45, 48, 63, 70, 72, 80]]
[2476, [2, 9, 28, 30, 45, 48, 56, 60, 63, 72, 80]]
[2481, [2, 10, 21, 30, 42, 48, 56, 63, 70, 72, 80]]
[2486, [2, 9, 28, 35, 40, 42, 56, 60, 63, 70, 90]]
[2491, [2, 10, 21, 30, 40, 48, 60, 63, 70, 72, 80]]
[2496, [2, 9, 24, 40, 42, 45, 56, 60, 63, 72, 84]]
[2501, [2, 9, 30, 35, 36, 45, 48, 60, 63, 80, 90]]
[2506, [2, 9, 30, 35, 36, 42, 48, 63, 70, 80, 84]]
[2511, [2, 9, 28, 35, 40, 42, 48, 60, 72, 80, 84]]
[2516, [2, 9, 28, 30, 42, 45, 56, 63, 70, 72, 84]]
[2521, [2, 9, 30, 35, 36, 42, 48, 60, 70, 80, 90]]
[2526, [2, 9, 28, 30, 40, 45, 60, 63, 70, 72, 84]]
[2531, [2, 9, 24, 36, 42, 48, 56, 60, 63, 80, 84]]
[2536, [2, 9, 28, 35, 36, 40, 60, 63, 70, 72, 90]]
[2541, [2, 8, 35, 40, 42, 48, 56, 60, 63, 72, 80]]
[2546, [2, 9, 28, 32, 40, 42, 56, 60, 70, 72, 96]]
[2551, [2, 8, 36, 40, 42, 45, 56, 60, 63, 72, 84]]
[2556, [2, 9, 24, 35, 42, 48, 56, 60, 63, 80, 90]]
[2561, [2, 9, 21, 40, 45, 48, 60, 63, 70, 72, 80]]
[2566, [2, 9, 24, 36, 42, 45, 56, 60, 63, 84, 90]]
[2571, [2, 9, 24, 36, 42, 45, 48, 70, 72, 80, 84]]
[2576, [2, 8, 35, 40, 42, 45, 56, 60, 63, 72, 90]]
[2581, [2, 9, 28, 30, 35, 48, 56, 70, 72, 80, 84]]
[2586, [2, 8, 36, 40, 42, 45, 48, 60, 70, 80, 84]]
[2591, [2, 9, 28, 35, 36, 45, 48, 56, 72, 80, 105]]
[2596, [2, 8, 35, 36, 42, 45, 60, 63, 70, 72, 84]]
[2601, [2, 8, 30, 42, 45, 48, 56, 60, 63, 80, 84]]
[2606, [2, 8, 36, 40, 42, 45, 48, 56, 72, 80, 90]]
[2611, [2, 8, 35, 36, 42, 48, 56, 60, 63, 80, 90]]
